IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
749	0	2	11:41:29
609	0	2	11:41:29
649	0	2	11:41:29
776	0	2	11:41:29
660	0	2	11:41:29
1579	0	2	11:41:29
1172	0	2	11:41:29
757	0	2	11:41:29
708	0	2	11:41:29
822	0	2	11:41:29
867	0	2	11:41:29
959	0	2	11:41:29
905	0	2	11:41:29
854	0	2	11:41:29
900	0	2	11:41:29
770	0	2	11:41:29
797	0	2	11:41:29
752	0	2	11:41:29
708	0	2	11:41:29
752	0	2	11:41:29
846	0	2	11:41:29
948	0	2	11:41:29
932	0	2	11:41:29
929	0	2	11:41:29
905	0	2	11:41:29
1264	0	2	11:41:29
412	0	2	11:41:29
822	0	2	11:41:29
700	0	2	11:41:29
690	0	2	11:41:29
760	0	2	11:41:29
719	0	2	11:41:29
681	0	2	11:41:29
878	0	2	11:41:29
717	0	2	11:41:29
722	0	2	11:41:29
665	0	2	11:41:29
760	0	2	11:41:29
954	0	2	11:41:29
940	0	2	11:41:29
1056	0	2	11:41:29
973	0	2	11:41:29
929	0	2	11:41:29
943	0	2	11:41:29
884	0	2	11:41:29
808	0	2	11:41:29
1439	0	2	11:41:29
687	0	2	11:41:29
730	0	2	11:41:29
789	0	2	11:41:29
789	0	2	11:41:29
892	0	2	11:41:29
951	0	2	11:41:29
911	0	2	11:41:29
886	0	2	11:41:29
840	0	2	11:41:29
849	0	2	11:41:29
773	0	2	11:41:29
805	0	2	11:41:29
695	0	2	11:41:29
668	0	2	11:41:29
665	0	2	11:41:29
660	0	2	11:41:29
730	0	2	11:41:29
811	0	2	11:41:29
1037	0	2	11:41:29
989	0	2	11:41:29
911	0	2	11:41:29
943	0	2	11:41:29
894	0	2	11:41:29
822	0	2	11:41:29
822	0	2	11:41:29
727	0	2	11:41:29
681	0	2	11:41:29
695	0	2	11:41:29
676	0	2	11:41:29
717	0	2	11:41:29
768	0	2	11:41:29
908	0	2	11:41:29
940	0	2	11:41:29
940	0	2	11:41:29
894	0	2	11:41:29
827	0	2	11:41:29
819	0	2	11:41:29
787	0	2	11:41:29
714	0	2	11:41:29
719	0	2	11:41:29
595	0	2	11:41:29
698	0	2	11:41:29
660	0	2	11:41:29
1029	0	2	11:41:29
927	0	2	11:41:29
854	0	2	11:41:29
849	0	2	11:41:29
851	0	2	11:41:29
832	0	2	11:41:29
811	0	2	11:41:29
1476	0	2	11:41:29
628	0	2	11:41:29
644	0	2	11:41:29
633	0	2	11:41:29
768	0	2	11:41:29
679	0	2	11:41:29
762	0	2	11:41:29
1129	0	2	11:41:29
948	0	2	11:41:29
956	0	2	11:41:29
889	0	2	11:41:29
937	0	2	11:41:29
1482	0	2	11:41:29
711	0	2	11:41:29
781	0	2	11:41:29
733	0	2	11:41:29
733	0	2	11:41:29
838	0	2	11:41:29
628	0	2	11:41:29
1102	0	2	11:41:29
849	0	2	11:41:29
811	0	2	11:41:29
838	0	2	11:41:29
698	0	2	11:41:29
854	0	2	11:41:29
687	0	2	11:41:29
681	0	2	11:41:29
646	0	2	11:41:29
636	0	2	11:41:29
668	0	2	11:41:29
700	0	2	11:41:29
781	0	2	11:41:29
994	0	2	11:41:29
943	0	2	11:41:29
867	0	2	11:41:29
862	0	2	11:41:29
905	0	2	11:41:29
684	0	2	11:41:29
1301	0	2	11:41:29
1377	0	2	11:41:29
611	0	2	11:41:29
671	0	2	11:41:29
708	0	2	11:41:29
703	0	2	11:41:29
735	0	2	11:41:29
800	0	2	11:41:29
870	0	2	11:41:29
776	0	2	11:41:29
797	0	2	11:41:29
792	0	2	11:41:29
760	0	2	11:41:29
741	0	2	11:41:29
722	0	2	11:41:29
741	0	2	11:41:29
665	0	2	11:41:29
668	0	2	11:41:29
687	0	2	11:41:29
638	0	2	11:41:29
630	0	2	11:41:29
1404	0	2	11:41:29
2064	0	2	11:41:29
730	0	2	11:41:29
752	0	2	11:41:29
690	0	2	11:41:29
684	0	2	11:41:29
746	0	2	11:41:29
1428	0	2	11:41:29
533	0	2	11:41:29
2409	0	2	11:41:29
1536	0	2	11:41:29
787	0	2	11:41:29
878	0	2	11:41:29
752	0	2	11:41:29
749	0	2	11:41:29
749	0	2	11:41:29
765	0	2	11:41:29
509	0	2	11:41:29
975	0	2	11:41:29
700	0	2	11:41:29
719	0	2	11:41:29
743	0	2	11:41:29
741	0	2	11:41:29
760	0	2	11:41:29
754	0	2	11:41:29
975	0	2	11:41:29
528	0	2	11:41:29
741	0	2	11:41:29
719	0	2	11:41:29
741	0	2	11:41:29
760	0	2	11:41:29
749	0	2	11:41:29
531	0	2	11:41:29
991	0	2	11:41:29
808	0	2	11:41:29
760	0	2	11:41:29
824	0	2	11:41:29
797	0	2	11:41:29
835	0	2	11:41:29
822	0	2	11:41:29
762	0	2	11:41:29
706	0	2	11:41:29
730	0	2	11:41:29
722	0	2	11:41:29
711	0	2	11:41:29
760	0	2	11:41:29
808	0	2	11:41:29
803	0	2	11:41:29
784	0	2	11:41:29
822	0	2	11:41:29
768	0	2	11:41:29
803	0	2	11:41:29
787	0	2	11:41:29
752	0	2	11:41:29
692	0	2	11:41:29
797	0	2	11:41:29
768	0	2	11:41:29
730	0	2	11:41:29
719	0	2	11:41:29
735	0	2	11:41:29
698	0	2	11:41:29
733	0	2	11:41:29
738	0	2	11:41:29
714	0	2	11:41:29
803	0	2	11:41:29
1441	0	2	11:41:29
768	0	2	11:41:29
743	0	2	11:41:29
776	0	2	11:41:29
714	0	2	11:41:29
746	0	2	11:41:29
1393	0	2	11:41:29
700	0	2	11:41:29
625	0	2	11:41:29
722	0	2	11:41:29
692	0	2	11:41:29
746	0	2	11:41:29
749	0	2	11:41:29
805	0	2	11:41:29
752	0	2	11:41:29
765	0	2	11:41:29
827	0	2	11:41:29
752	0	2	11:41:29
752	0	2	11:41:29
743	0	2	11:41:29
725	0	2	11:41:29
700	0	2	11:41:29
663	0	2	11:41:29
690	0	2	11:41:29
840	0	2	11:41:29
1557	0	2	11:41:29
892	0	2	11:41:29
816	0	2	11:41:29
768	0	2	11:41:29
830	0	2	11:41:29
762	0	2	11:41:29
760	0	2	11:41:29
768	0	2	11:41:29
690	0	2	11:41:29
706	0	2	11:41:29
665	0	2	11:41:29
727	0	2	11:41:29
757	0	2	11:41:29
738	0	2	11:41:29
779	0	2	11:41:29
824	0	2	11:41:29
814	0	2	11:41:29
805	0	2	11:41:29
811	0	2	11:41:29
743	0	2	11:41:29
762	0	2	11:41:29
743	0	2	11:41:29
733	0	2	11:41:29
681	0	2	11:41:29
687	0	2	11:41:29
708	0	2	11:41:29
679	0	2	11:41:29
714	0	2	11:41:29
1511	0	2	11:41:29
797	0	2	11:41:29
800	0	2	11:41:29
795	0	2	11:41:29
762	0	2	11:41:29
760	0	2	11:41:29
692	0	2	11:41:29
762	0	2	11:41:29
698	0	2	11:41:29
743	0	2	11:41:29
671	0	2	11:41:29
725	0	2	11:41:29
754	0	2	11:41:29
749	0	2	11:41:29
776	0	2	11:41:29
800	0	2	11:41:29
754	0	2	11:41:29
795	0	2	11:41:29
789	0	2	11:41:29
760	0	2	11:41:29
730	0	2	11:41:29
738	0	2	11:41:29
1428	0	2	11:41:29
660	0	2	11:41:29
787	0	2	11:41:29
622	0	2	11:41:29
765	0	2	11:41:29
690	0	2	11:41:29
735	0	2	11:41:29
708	0	2	11:41:29
738	0	2	11:41:29
714	0	2	11:41:29
752	0	2	11:41:29
752	0	2	11:41:29
706	0	2	11:41:29
692	0	2	11:41:29
711	0	2	11:41:29
1458	0	2	11:41:29
617	0	2	11:41:29
676	0	2	11:41:29
681	0	2	11:41:29
646	0	2	11:41:29
765	0	2	11:41:29
811	0	2	11:41:29
741	0	2	11:41:29
779	0	2	11:41:29
784	0	2	11:41:29
665	0	2	11:41:29
684	0	2	11:41:29
743	0	2	11:41:29
733	0	2	11:41:29
779	0	2	11:41:29
706	0	2	11:41:29
800	0	2	11:41:29
733	0	2	11:41:29
665	0	2	11:41:29
679	0	2	11:41:29
762	0	2	11:41:29
784	0	2	11:41:29
770	0	2	11:41:29
730	0	2	11:41:29
784	0	2	11:41:29
727	0	2	11:41:29
673	0	2	11:41:29
743	0	2	11:41:29
733	0	2	11:41:29
692	0	2	11:41:29
757	0	2	11:41:29
768	0	2	11:41:29
797	0	2	11:41:29
814	0	2	11:41:29
760	0	2	11:41:29
830	0	2	11:41:29
822	0	2	11:41:29
795	0	2	11:41:29
792	0	2	11:41:29
800	0	2	11:41:29
838	0	2	11:41:29
792	0	2	11:41:29
878	0	2	11:41:29
781	0	2	11:41:29
908	0	2	11:41:29
725	0	2	11:41:29
913	0	2	11:41:29
738	0	2	11:41:29
797	0	2	11:41:29
859	0	2	11:41:29
811	0	2	11:41:29
805	0	2	11:41:29
770	0	2	11:41:29
741	0	2	11:41:29
733	0	2	11:41:29
749	0	2	11:41:29
743	0	2	11:41:29
671	0	2	11:41:29
760	0	2	11:41:29
722	0	2	11:41:29
757	0	2	11:41:29
676	0	2	11:41:29
811	0	2	11:41:29
808	0	2	11:41:29
735	0	2	11:41:29
735	0	2	11:41:29
776	0	2	11:41:29
746	0	2	11:41:29
692	0	2	11:41:29
741	0	2	11:41:29
725	0	2	11:41:29
714	0	2	11:41:29
735	0	2	11:41:29
789	0	2	11:41:29
725	0	2	11:41:29
754	0	2	11:41:29
768	0	2	11:41:29
816	0	2	11:41:29
768	0	2	11:41:29
703	0	2	11:41:29
741	0	2	11:41:29
768	0	2	11:41:29
722	0	2	11:41:29
711	0	2	11:41:29
768	0	2	11:41:29
789	0	2	11:41:29
840	0	2	11:41:29
733	0	2	11:41:29
762	0	2	11:41:29
539	0	2	11:41:29
555	0	2	11:41:29
396	0	2	11:41:29
846	0	2	11:41:29
832	0	2	11:41:29
792	0	2	11:41:29
733	0	2	11:41:29
1514	0	2	11:41:29
2155	0	2	11:41:29
1363	0	2	11:41:29
760	0	2	11:41:29
549	0	2	11:41:29
1034	0	2	11:41:29
814	0	2	11:41:29
784	0	2	11:41:29
730	0	2	11:41:29
792	0	2	11:41:29
765	0	2	11:41:29
779	0	2	11:41:29
735	0	2	11:41:29
727	0	2	11:41:29
746	0	2	11:41:29
708	0	2	11:41:29
722	0	2	11:41:29
1061	0	2	11:41:29
312	0	2	11:41:29
733	0	2	11:41:29
703	0	2	11:41:29
760	0	2	11:41:29
752	0	2	11:41:29
765	0	2	11:41:29
770	0	2	11:41:29
730	0	2	11:41:29
741	0	2	11:41:29
781	0	2	11:41:29
808	0	2	11:41:29
816	0	2	11:41:29
805	0	2	11:41:29
795	0	2	11:41:29
816	0	2	11:41:29
800	0	2	11:41:29
797	0	2	11:41:29
795	0	2	11:41:29
814	0	2	11:41:29
889	0	2	11:41:29
714	0	2	11:41:29
827	0	2	11:41:29
760	0	2	11:41:29
717	0	2	11:41:29
765	0	2	11:41:29
746	0	2	11:41:29
800	0	2	11:41:29
760	0	2	11:41:29
784	0	2	11:41:29
779	0	2	11:41:29
733	0	2	11:41:29
762	0	2	11:41:29
743	0	2	11:41:29
692	0	2	11:41:29
760	0	2	11:41:29
708	0	2	11:41:29
706	0	2	11:41:29
603	0	2	11:41:29
630	0	2	11:41:29
679	0	2	11:41:29
657	0	2	11:41:29
681	0	2	11:41:29
822	0	2	11:41:29
911	0	2	11:41:29
948	0	2	11:41:29
959	0	2	11:41:29
921	0	2	11:41:29
1070	0	2	11:41:29
576	0	2	11:41:29
843	0	2	11:41:29
719	0	2	11:41:29
746	0	2	11:41:29
655	0	2	11:41:29
795	0	2	11:41:29
733	0	2	11:41:29
743	0	2	11:41:29
811	0	2	11:41:29
916	0	2	11:41:29
1016	0	2	11:41:29
811	0	2	11:41:29
857	0	2	11:41:29
859	0	2	11:41:29
830	0	2	11:41:29
1013	0	2	11:41:29
587	0	2	11:41:29
781	0	2	11:41:29
760	0	2	11:41:29
749	0	2	11:41:29
819	0	2	11:41:29
781	0	2	11:41:29
886	0	2	11:41:29
832	0	2	11:41:29
905	0	2	11:41:29
867	0	2	11:41:29
843	0	2	11:41:29
835	0	2	11:41:29
792	0	2	11:41:29
789	0	2	11:41:29
760	0	2	11:41:29
779	0	2	11:41:29
703	0	2	11:41:29
1417	0	2	11:41:29
838	0	2	11:41:29
1145	0	2	11:41:29
991	0	2	11:41:29
889	0	2	11:41:29
876	0	2	11:41:29
830	0	2	11:41:29
784	0	2	11:41:29
773	0	2	11:41:29
733	0	2	11:41:29
741	0	2	11:41:29
752	0	2	11:41:29
832	0	2	11:41:29
967	0	2	11:41:29
932	0	2	11:41:29
929	0	2	11:41:29
876	0	2	11:41:29
851	0	2	11:41:29
811	0	2	11:41:29
789	0	2	11:41:29
776	0	2	11:41:29
719	0	2	11:41:29
681	0	2	11:41:29
727	0	2	11:41:29
735	0	2	11:41:29
760	0	2	11:41:29
881	0	2	11:41:29
935	0	2	11:41:29
894	0	2	11:41:29
857	0	2	11:41:29
811	0	2	11:41:29
808	0	2	11:41:29
792	0	2	11:41:29
779	0	2	11:41:29
765	0	2	11:41:29
706	0	2	11:41:29
1280	0	2	11:41:29
770	0	2	11:41:29
754	0	2	11:41:29
781	0	2	11:41:29
878	0	2	11:41:29
830	0	2	11:41:29
851	0	2	11:41:29
846	0	2	11:41:29
840	0	2	11:41:29
824	0	2	11:41:29
797	0	2	11:41:29
776	0	2	11:41:29
714	0	2	11:41:29
746	0	2	11:41:29
770	0	2	11:41:29
808	0	2	11:41:29
760	0	2	11:41:29
846	0	2	11:41:29
781	0	2	11:41:29
835	0	2	11:41:29
840	0	2	11:41:29
822	0	2	11:41:29
830	0	2	11:41:29
784	0	2	11:41:29
760	0	2	11:41:29
733	0	2	11:41:29
708	0	2	11:41:29
690	0	2	11:41:29
781	0	2	11:41:29
881	0	2	11:41:29
964	0	2	11:41:29
870	0	2	11:41:29
843	0	2	11:41:29
846	0	2	11:41:29
849	0	2	11:41:29
846	0	2	11:41:29
819	0	2	11:41:29
760	0	2	11:41:29
792	0	2	11:41:29
725	0	2	11:41:29
776	0	2	11:41:29
795	0	2	11:41:29
814	0	2	11:41:29
838	0	2	11:41:29
873	0	2	11:41:29
832	0	2	11:41:29
857	0	2	11:41:29
787	0	2	11:41:29
762	0	2	11:41:29
743	0	2	11:41:29
735	0	2	11:41:29
714	0	2	11:41:29
681	0	2	11:41:29
719	0	2	11:41:29
752	0	2	11:41:29
787	0	2	11:41:29
805	0	2	11:41:29
816	0	2	11:41:29
808	0	2	11:41:29
819	0	2	11:41:29
808	0	2	11:41:29
760	0	2	11:41:29
762	0	2	11:41:29
749	0	2	11:41:29
784	0	2	11:41:29
698	0	2	11:41:29
717	0	2	11:41:29
765	0	2	11:41:29
1258	0	2	11:41:29
1247	0	2	11:41:29
878	0	2	11:41:29
768	0	2	11:41:29
792	0	2	11:41:29
722	0	2	11:41:29
727	0	2	11:41:29
762	0	2	11:41:29
717	0	2	11:41:29
687	0	2	11:41:29
641	0	2	11:41:29
706	0	2	11:41:29
849	0	2	11:41:29
997	0	2	11:41:29
937	0	2	11:41:29
865	0	2	11:41:29
911	0	2	11:41:29
889	0	2	11:41:29
827	0	2	11:41:29
776	0	2	11:41:29
757	0	2	11:41:29
681	0	2	11:41:29
687	0	2	11:41:29
711	0	2	11:41:29
714	0	2	11:41:29
827	0	2	11:41:29
911	0	2	11:41:29
1008	0	2	11:41:29
870	0	2	11:41:29
803	0	2	11:41:29
838	0	2	11:41:29
