IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
692	0	2	11:54:14
873	0	2	11:54:14
773	0	2	11:54:14
819	0	2	11:54:14
1598	0	2	11:54:14
746	0	2	11:54:14
770	0	2	11:54:14
735	0	2	11:54:14
719	0	2	11:54:14
760	0	2	11:54:14
779	0	2	11:54:14
789	0	2	11:54:14
894	0	2	11:54:14
876	0	2	11:54:14
884	0	2	11:54:14
803	0	2	11:54:14
800	0	2	11:54:14
830	0	2	11:54:14
816	0	2	11:54:14
824	0	2	11:54:14
843	0	2	11:54:14
843	0	2	11:54:14
873	0	2	11:54:14
851	0	2	11:54:14
795	0	2	11:54:14
776	0	2	11:54:14
835	0	2	11:54:14
951	0	2	11:54:14
531	0	2	11:54:14
762	0	2	11:54:14
808	0	2	11:54:14
641	0	2	11:54:14
649	0	2	11:54:14
975	0	2	11:54:14
867	0	2	11:54:14
824	0	2	11:54:14
838	0	2	11:54:14
849	0	2	11:54:14
474	0	2	11:54:14
1148	0	2	11:54:14
792	0	2	11:54:14
773	0	2	11:54:14
754	0	2	11:54:14
830	0	2	11:54:14
1040	0	2	11:54:14
1126	0	2	11:54:14
1145	0	2	11:54:14
1091	0	2	11:54:14
1078	0	2	11:54:14
582	0	2	11:54:14
420	0	2	11:54:14
1070	0	2	11:54:14
1026	0	2	11:54:14
1018	0	2	11:54:14
999	0	2	11:54:14
962	0	2	11:54:14
978	0	2	11:54:14
943	0	2	11:54:14
975	0	2	11:54:14
983	0	2	11:54:14
997	0	2	11:54:14
1043	0	2	11:54:14
975	0	2	11:54:14
1034	0	2	11:54:14
1021	0	2	11:54:14
1078	0	2	11:54:14
1018	0	2	11:54:14
1048	0	2	11:54:14
1148	0	2	11:54:14
1053	0	2	11:54:14
1110	0	2	11:54:14
1032	0	2	11:54:14
1059	0	2	11:54:14
1040	0	2	11:54:14
1026	0	2	11:54:14
986	0	2	11:54:14
940	0	2	11:54:14
1045	0	2	11:54:14
1013	0	2	11:54:14
1010	0	2	11:54:14
991	0	2	11:54:14
967	0	2	11:54:14
986	0	2	11:54:14
994	0	2	11:54:14
999	0	2	11:54:14
1021	0	2	11:54:14
1034	0	2	11:54:14
1021	0	2	11:54:14
964	0	2	11:54:14
1002	0	2	11:54:14
1029	0	2	11:54:14
973	0	2	11:54:14
986	0	2	11:54:14
921	0	2	11:54:14
940	0	2	11:54:14
770	0	2	11:54:14
1142	0	2	11:54:14
954	0	2	11:54:14
937	0	2	11:54:14
1018	0	2	11:54:14
889	0	2	11:54:14
986	0	2	11:54:14
967	0	2	11:54:14
894	0	2	11:54:14
937	0	2	11:54:14
929	0	2	11:54:14
989	0	2	11:54:14
905	0	2	11:54:14
881	0	2	11:54:14
919	0	2	11:54:14
1088	0	2	11:54:14
789	0	2	11:54:14
867	0	2	11:54:14
830	0	2	11:54:14
822	0	2	11:54:14
827	0	2	11:54:14
1013	0	2	11:54:14
757	0	2	11:54:14
854	0	2	11:54:14
827	0	2	11:54:14
865	0	2	11:54:14
867	0	2	11:54:14
531	0	2	11:54:14
1185	0	2	11:54:14
800	0	2	11:54:14
838	0	2	11:54:14
803	0	2	11:54:14
851	0	2	11:54:14
859	0	2	11:54:14
827	0	2	11:54:14
827	0	2	11:54:14
886	0	2	11:54:14
889	0	2	11:54:14
894	0	2	11:54:14
824	0	2	11:54:14
900	0	2	11:54:14
902	0	2	11:54:14
902	0	2	11:54:14
859	0	2	11:54:14
859	0	2	11:54:14
859	0	2	11:54:14
870	0	2	11:54:14
849	0	2	11:54:14
889	0	2	11:54:14
865	0	2	11:54:14
840	0	2	11:54:14
878	0	2	11:54:14
940	0	2	11:54:14
859	0	2	11:54:14
962	0	2	11:54:14
873	0	2	11:54:14
886	0	2	11:54:14
946	0	2	11:54:14
964	0	2	11:54:14
913	0	2	11:54:14
897	0	2	11:54:14
886	0	2	11:54:14
889	0	2	11:54:14
846	0	2	11:54:14
878	0	2	11:54:14
905	0	2	11:54:14
865	0	2	11:54:14
921	0	2	11:54:14
983	0	2	11:54:14
1024	0	2	11:54:14
1059	0	2	11:54:14
989	0	2	11:54:14
959	0	2	11:54:14
978	0	2	11:54:14
943	0	2	11:54:14
924	0	2	11:54:14
913	0	2	11:54:14
902	0	2	11:54:14
824	0	2	11:54:14
916	0	2	11:54:14
929	0	2	11:54:14
954	0	2	11:54:14
932	0	2	11:54:14
894	0	2	11:54:14
517	0	2	11:54:14
407	0	2	11:54:14
954	0	2	11:54:14
911	0	2	11:54:14
905	0	2	11:54:14
487	0	2	11:54:14
417	0	2	11:54:14
862	0	2	11:54:14
886	0	2	11:54:14
215	0	2	11:54:14
738	0	2	11:54:14
951	0	2	11:54:14
929	0	2	11:54:14
913	0	2	11:54:14
940	0	2	11:54:14
932	0	2	11:54:14
921	0	2	11:54:14
859	0	2	11:54:14
482	0	2	11:54:14
471	0	2	11:54:14
881	0	2	11:54:14
1808	0	2	11:54:14
902	0	2	11:54:14
948	0	2	11:54:14
959	0	2	11:54:14
315	0	2	11:54:14
595	0	2	11:54:14
967	0	2	11:54:14
870	0	2	11:54:14
892	0	2	11:54:14
1132	0	2	11:54:14
676	0	2	11:54:14
900	0	2	11:54:14
902	0	2	11:54:14
905	0	2	11:54:14
946	0	2	11:54:14
935	0	2	11:54:14
447	0	2	11:54:14
444	0	2	11:54:14
935	0	2	11:54:14
902	0	2	11:54:14
919	0	2	11:54:14
911	0	2	11:54:14
897	0	2	11:54:14
932	0	2	11:54:14
908	0	2	11:54:14
849	0	2	11:54:14
900	0	2	11:54:14
911	0	2	11:54:14
641	0	2	11:54:14
1371	0	2	11:54:14
849	0	2	11:54:14
932	0	2	11:54:14
663	0	2	11:54:14
951	0	2	11:54:14
873	0	2	11:54:14
867	0	2	11:54:14
849	0	2	11:54:14
840	0	2	11:54:14
905	0	2	11:54:14
800	0	2	11:54:14
854	0	2	11:54:14
859	0	2	11:54:14
832	0	2	11:54:14
846	0	2	11:54:14
908	0	2	11:54:14
959	0	2	11:54:14
967	0	2	11:54:14
973	0	2	11:54:14
973	0	2	11:54:14
927	0	2	11:54:14
943	0	2	11:54:14
921	0	2	11:54:14
876	0	2	11:54:14
884	0	2	11:54:14
857	0	2	11:54:14
876	0	2	11:54:14
849	0	2	11:54:14
878	0	2	11:54:14
854	0	2	11:54:14
913	0	2	11:54:14
943	0	2	11:54:14
935	0	2	11:54:14
894	0	2	11:54:14
948	0	2	11:54:14
962	0	2	11:54:14
900	0	2	11:54:14
921	0	2	11:54:14
921	0	2	11:54:14
905	0	2	11:54:14
929	0	2	11:54:14
913	0	2	11:54:14
970	0	2	11:54:14
978	0	2	11:54:14
986	0	2	11:54:14
964	0	2	11:54:14
991	0	2	11:54:14
981	0	2	11:54:14
997	0	2	11:54:14
991	0	2	11:54:14
970	0	2	11:54:14
964	0	2	11:54:14
970	0	2	11:54:14
902	0	2	11:54:14
902	0	2	11:54:14
937	0	2	11:54:14
854	0	2	11:54:14
916	0	2	11:54:14
927	0	2	11:54:14
902	0	2	11:54:14
916	0	2	11:54:14
973	0	2	11:54:14
873	0	2	11:54:14
948	0	2	11:54:14
851	0	2	11:54:14
943	0	2	11:54:14
865	0	2	11:54:14
892	0	2	11:54:14
838	0	2	11:54:14
878	0	2	11:54:14
859	0	2	11:54:14
835	0	2	11:54:14
846	0	2	11:54:14
827	0	2	11:54:14
851	0	2	11:54:14
676	0	2	11:54:14
471	0	2	11:54:14
563	0	2	11:54:14
876	0	2	11:54:14
940	0	2	11:54:14
870	0	2	11:54:14
482	0	2	11:54:14
1237	0	2	11:54:14
811	0	2	11:54:14
803	0	2	11:54:14
843	0	2	11:54:14
822	0	2	11:54:14
902	0	2	11:54:14
959	0	2	11:54:14
975	0	2	11:54:14
986	0	2	11:54:14
962	0	2	11:54:14
948	0	2	11:54:14
916	0	2	11:54:14
892	0	2	11:54:14
916	0	2	11:54:14
892	0	2	11:54:14
911	0	2	11:54:14
851	0	2	11:54:14
876	0	2	11:54:14
840	0	2	11:54:14
889	0	2	11:54:14
781	0	2	11:54:14
493	0	2	11:54:14
444	0	2	11:54:14
862	0	2	11:54:14
738	0	2	11:54:14
873	0	2	11:54:14
862	0	2	11:54:14
857	0	2	11:54:14
951	0	2	11:54:14
919	0	2	11:54:14
781	0	2	11:54:14
1053	0	2	11:54:14
862	0	2	11:54:14
816	0	2	11:54:14
943	0	2	11:54:14
878	0	2	11:54:14
787	0	2	11:54:14
859	0	2	11:54:14
1018	0	2	11:54:14
978	0	2	11:54:14
989	0	2	11:54:14
975	0	2	11:54:14
1008	0	2	11:54:14
999	0	2	11:54:14
983	0	2	11:54:14
757	0	2	11:54:14
1145	0	2	11:54:14
924	0	2	11:54:14
932	0	2	11:54:14
919	0	2	11:54:14
948	0	2	11:54:14
932	0	2	11:54:14
946	0	2	11:54:14
956	0	2	11:54:14
967	0	2	11:54:14
962	0	2	11:54:14
946	0	2	11:54:14
889	0	2	11:54:14
857	0	2	11:54:14
892	0	2	11:54:14
894	0	2	11:54:14
862	0	2	11:54:14
916	0	2	11:54:14
881	0	2	11:54:14
919	0	2	11:54:14
919	0	2	11:54:14
927	0	2	11:54:14
835	0	2	11:54:14
994	0	2	11:54:14
913	0	2	11:54:14
948	0	2	11:54:14
959	0	2	11:54:14
959	0	2	11:54:14
943	0	2	11:54:14
932	0	2	11:54:14
911	0	2	11:54:14
921	0	2	11:54:14
908	0	2	11:54:14
905	0	2	11:54:14
911	0	2	11:54:14
932	0	2	11:54:14
943	0	2	11:54:14
814	0	2	11:54:14
835	0	2	11:54:14
884	0	2	11:54:14
916	0	2	11:54:14
894	0	2	11:54:14
865	0	2	11:54:14
897	0	2	11:54:14
1053	0	2	11:54:14
738	0	2	11:54:14
897	0	2	11:54:14
932	0	2	11:54:14
951	0	2	11:54:14
932	0	2	11:54:14
854	0	2	11:54:14
851	0	2	11:54:14
921	0	2	11:54:14
873	0	2	11:54:14
905	0	2	11:54:14
862	0	2	11:54:14
215	0	2	11:54:14
663	0	2	11:54:14
911	0	2	11:54:14
964	0	2	11:54:14
983	0	2	11:54:14
978	0	2	11:54:14
978	0	2	11:54:14
