IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
655	1	2	13:06:01
684	1	2	13:06:01
703	1	2	13:06:01
690	1	2	13:06:01
687	1	2	13:06:01
684	1	2	13:06:01
684	1	2	13:06:01
644	1	2	13:06:01
636	1	2	13:06:01
657	1	2	13:06:01
625	1	2	13:06:01
641	1	2	13:06:01
671	1	2	13:06:01
649	1	2	13:06:01
641	1	2	13:06:01
687	1	2	13:06:01
695	1	2	13:06:01
706	1	2	13:06:01
711	1	2	13:06:01
727	1	2	13:06:01
708	1	2	13:06:01
700	1	2	13:06:01
652	1	2	13:06:01
622	1	2	13:06:01
655	1	2	13:06:01
649	1	2	13:06:01
735	1	2	13:06:01
792	1	2	13:06:01
773	1	2	13:06:01
722	1	2	13:06:01
681	1	2	13:06:01
646	1	2	13:06:01
741	1	2	13:06:01
652	1	2	13:06:01
681	1	2	13:06:01
665	1	2	13:06:01
665	1	2	13:06:01
684	1	2	13:06:01
641	1	2	13:06:01
636	1	2	13:06:01
655	1	2	13:06:01
622	1	2	13:06:01
641	1	2	13:06:01
690	1	2	13:06:01
706	1	2	13:06:01
725	1	2	13:06:01
698	1	2	13:06:01
714	1	2	13:06:01
681	1	2	13:06:01
708	1	2	13:06:01
668	1	2	13:06:01
655	1	2	13:06:01
641	1	2	13:06:01
673	1	2	13:06:01
579	1	2	13:06:01
725	1	2	13:06:01
690	1	2	13:06:01
690	1	2	13:06:01
660	1	2	13:06:01
611	1	2	13:06:01
611	1	2	13:06:01
625	1	2	13:06:01
673	1	2	13:06:01
754	1	2	13:06:01
773	1	2	13:06:01
776	1	2	13:06:01
698	1	2	13:06:01
655	1	2	13:06:01
676	1	2	13:06:01
754	1	2	13:06:01
668	1	2	13:06:01
655	1	2	13:06:01
617	1	2	13:06:01
638	1	2	13:06:01
714	1	2	13:06:01
808	1	2	13:06:01
789	1	2	13:06:01
770	1	2	13:06:01
773	1	2	13:06:01
760	1	2	13:06:01
695	1	2	13:06:01
703	1	2	13:06:01
808	1	2	13:06:01
582	1	2	13:06:01
601	1	2	13:06:01
749	1	2	13:06:01
590	1	2	13:06:01
638	1	2	13:06:01
611	1	2	13:06:01
714	1	2	13:06:01
714	1	2	13:06:01
711	1	2	13:06:01
668	1	2	13:06:01
655	1	2	13:06:01
649	1	2	13:06:01
671	1	2	13:06:01
711	1	2	13:06:01
746	1	2	13:06:01
730	1	2	13:06:01
663	1	2	13:06:01
646	1	2	13:06:01
692	1	2	13:06:01
665	1	2	13:06:01
641	1	2	13:06:01
684	1	2	13:06:01
579	1	2	13:06:01
636	1	2	13:06:01
641	1	2	13:06:01
665	1	2	13:06:01
695	1	2	13:06:01
649	1	2	13:06:01
630	1	2	13:06:01
655	1	2	13:06:01
663	1	2	13:06:01
646	1	2	13:06:01
636	1	2	13:06:01
606	1	2	13:06:01
609	1	2	13:06:01
673	1	2	13:06:01
749	1	2	13:06:01
717	1	2	13:06:01
700	1	2	13:06:01
646	1	2	13:06:01
663	1	2	13:06:01
711	1	2	13:06:01
695	1	2	13:06:01
638	1	2	13:06:01
660	1	2	13:06:01
671	1	2	13:06:01
636	1	2	13:06:01
657	1	2	13:06:01
663	1	2	13:06:01
695	1	2	13:06:01
700	1	2	13:06:01
646	1	2	13:06:01
641	1	2	13:06:01
692	1	2	13:06:01
681	1	2	13:06:01
671	1	2	13:06:01
687	1	2	13:06:01
665	1	2	13:06:01
620	1	2	13:06:01
641	1	2	13:06:01
614	1	2	13:06:01
633	1	2	13:06:01
714	1	2	13:06:01
717	1	2	13:06:01
676	1	2	13:06:01
687	1	2	13:06:01
690	1	2	13:06:01
743	1	2	13:06:01
717	1	2	13:06:01
698	1	2	13:06:01
695	1	2	13:06:01
708	1	2	13:06:01
754	1	2	13:06:01
700	1	2	13:06:01
655	1	2	13:06:01
700	1	2	13:06:01
719	1	2	13:06:01
819	1	2	13:06:01
727	1	2	13:06:01
690	1	2	13:06:01
671	1	2	13:06:01
630	1	2	13:06:01
630	1	2	13:06:01
614	1	2	13:06:01
644	1	2	13:06:01
719	1	2	13:06:01
800	1	2	13:06:01
733	1	2	13:06:01
679	1	2	13:06:01
738	1	2	13:06:01
738	1	2	13:06:01
714	1	2	13:06:01
668	1	2	13:06:01
719	1	2	13:06:01
706	1	2	13:06:01
770	1	2	13:06:01
584	1	2	13:06:01
641	1	2	13:06:01
649	1	2	13:06:01
684	1	2	13:06:01
673	1	2	13:06:01
636	1	2	13:06:01
657	1	2	13:06:01
641	1	2	13:06:01
711	1	2	13:06:01
770	1	2	13:06:01
