IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
743	0	2	11:35:02
692	0	2	11:35:02
657	0	2	11:35:02
676	0	2	11:35:02
727	0	2	11:35:02
832	0	2	11:35:02
768	0	2	11:35:02
746	0	2	11:35:02
816	0	2	11:35:02
622	0	2	11:35:02
681	0	2	11:35:02
714	0	2	11:35:02
792	0	2	11:35:02
905	0	2	11:35:02
840	0	2	11:35:02
800	0	2	11:35:02
762	0	2	11:35:02
762	0	2	11:35:02
762	0	2	11:35:02
822	0	2	11:35:02
741	0	2	11:35:02
838	0	2	11:35:02
779	0	2	11:35:02
830	0	2	11:35:02
857	0	2	11:35:02
765	0	2	11:35:02
749	0	2	11:35:02
789	0	2	11:35:02
859	0	2	11:35:02
902	0	2	11:35:02
849	0	2	11:35:02
900	0	2	11:35:02
913	0	2	11:35:02
859	0	2	11:35:02
932	0	2	11:35:02
927	0	2	11:35:02
908	0	2	11:35:02
846	0	2	11:35:02
862	0	2	11:35:02
827	0	2	11:35:02
838	0	2	11:35:02
851	0	2	11:35:02
865	0	2	11:35:02
865	0	2	11:35:02
816	0	2	11:35:02
814	0	2	11:35:02
757	0	2	11:35:02
827	0	2	11:35:02
819	0	2	11:35:02
843	0	2	11:35:02
897	0	2	11:35:02
905	0	2	11:35:02
843	0	2	11:35:02
824	0	2	11:35:02
797	0	2	11:35:02
719	0	2	11:35:02
717	0	2	11:35:02
673	0	2	11:35:02
641	0	2	11:35:02
603	0	2	11:35:02
668	0	2	11:35:02
784	0	2	11:35:02
838	0	2	11:35:02
843	0	2	11:35:02
827	0	2	11:35:02
832	0	2	11:35:02
870	0	2	11:35:02
805	0	2	11:35:02
730	0	2	11:35:02
765	0	2	11:35:02
681	0	2	11:35:02
673	0	2	11:35:02
714	0	2	11:35:02
781	0	2	11:35:02
746	0	2	11:35:02
717	0	2	11:35:02
676	0	2	11:35:02
601	0	2	11:35:02
660	0	2	11:35:02
622	0	2	11:35:02
644	0	2	11:35:02
571	0	2	11:35:02
560	0	2	11:35:02
633	0	2	11:35:02
549	0	2	11:35:02
789	0	2	11:35:02
1067	0	2	11:35:02
501	0	2	11:35:02
665	0	2	11:35:02
792	0	2	11:35:02
741	0	2	11:35:02
706	0	2	11:35:02
641	0	2	11:35:02
770	0	2	11:35:02
727	0	2	11:35:02
660	0	2	11:35:02
706	0	2	11:35:02
652	0	2	11:35:02
649	0	2	11:35:02
641	0	2	11:35:02
636	0	2	11:35:02
644	0	2	11:35:02
792	0	2	11:35:02
797	0	2	11:35:02
754	0	2	11:35:02
679	0	2	11:35:02
708	0	2	11:35:02
717	0	2	11:35:02
722	0	2	11:35:02
711	0	2	11:35:02
617	0	2	11:35:02
606	0	2	11:35:02
679	0	2	11:35:02
719	0	2	11:35:02
760	0	2	11:35:02
808	0	2	11:35:02
789	0	2	11:35:02
717	0	2	11:35:02
735	0	2	11:35:02
781	0	2	11:35:02
811	0	2	11:35:02
824	0	2	11:35:02
805	0	2	11:35:02
